Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
2014-03-17,2,20.00,7040.00,352.00,352.00,352.00
2014-03-18,2,20.00,7250.00,366.00,359.00,366.00
2014-03-20,1,10.00,3660.00,366.00,366.00,366.00
2014-03-23,6,60.00,23370.00,402.00,373.00,402.00
2014-03-24,3,52.00,21736.00,426.00,410.00,426.00
2014-03-25,5,84.00,37558.00,468.00,434.00,468.00
2014-03-26,1,10.00,4770.00,477.00,477.00,477.00
2014-03-27,2,20.00,9810.00,495.00,486.00,495.00
2014-04-02,4,40.00,20760.00,534.00,504.00,534.00
2014-04-06,7,297.00,168998.00,587.00,544.00,587.00
2014-04-07,3,30.00,17610.00,587.00,587.00,587.00
2014-04-09,1,10.00,5980.00,598.00,598.00,598.00
2014-04-10,2,20.00,11960.00,598.00,598.00,598.00
2014-04-13,1,10.00,5980.00,598.00,598.00,598.00
2014-04-15,3,30.00,18630.00,633.00,609.00,633.00
2014-04-16,6,415.00,278391.00,696.00,645.00,696.00
2014-04-17,16,231.00,174755.00,765.00,709.00,765.00
2014-04-20,56,560.00,469280.00,841.00,780.00,841.00
2014-04-21,285,4173.00,3397960.00,908.00,779.00,891.00
2014-04-22,101,1792.00,1570982.00,900.00,835.00,870.00
2014-04-23,107,2109.00,1794245.00,887.00,840.00,880.00
2014-04-27,37,479.00,413497.00,877.00,846.00,848.00
2014-04-28,51,636.00,535940.00,850.00,840.00,840.00
2014-04-29,32,340.00,289253.00,870.00,831.00,845.00
2014-04-30,59,732.00,623495.00,869.00,840.00,840.00
2014-05-04,28,1114.00,952565.00,870.00,832.00,870.00
2014-05-05,40,560.00,499320.00,904.00,880.00,880.00
2014-05-06,40,1550.00,1453448.00,950.00,897.00,915.00
2014-05-07,31,1541.00,1443225.00,966.00,922.00,966.00
2014-05-08,41,1349.00,1290718.00,985.00,915.00,960.00
2014-05-11,4,130.00,122130.00,941.00,923.00,923.00
2014-05-12,16,238.00,212337.00,920.00,873.00,890.00
2014-05-13,21,422.00,384015.00,946.00,874.00,940.00
2014-05-18,10,250.00,219110.00,922.00,870.00,870.00
2014-05-15,3,30.00,27660.00,922.00,922.00,922.00
2014-05-19,32,552.00,483519.00,932.00,855.00,879.00
2014-05-20,31,500.00,452880.00,918.00,896.00,918.00
2014-05-21,6,151.00,132980.00,900.00,870.00,885.00
2014-05-22,13,201.00,176289.00,885.00,869.00,885.00
2014-05-25,1,10.00,9020.00,902.00,902.00,902.00
2014-05-26,5,121.00,106235.00,884.00,875.00,875.00
2014-05-27,5,192.00,165786.00,875.00,861.00,861.00
2014-05-28,15,221.00,192858.00,878.00,860.00,878.00
2014-06-01,7,70.00,60750.00,890.00,861.00,890.00
2014-06-02,6,190.00,170430.00,900.00,873.00,890.00
2014-06-03,1,10.00,9070.00,907.00,907.00,907.00
2014-06-08,2,20.00,16410.00,821.00,820.00,821.00
2014-06-05,22,242.00,201246.00,856.00,822.00,835.00
2014-06-04,20,260.00,226370.00,905.00,836.00,855.00
