Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
2012-06-05,1,20.00,2240.00,112.00,112.00,112.00
2012-06-12,1,50.00,5700.00,114.00,114.00,114.00
2012-08-16,6,130.00,14140.00,112.00,106.00,106.00
2013-08-12,2,20.00,2080.00,104.00,104.00,104.00
2013-09-01,2,120.00,12360.00,103.00,103.00,103.00
2013-09-09,3,2500.00,266500.00,109.00,105.00,109.00
2013-09-10,1,10.00,1070.00,107.00,107.00,107.00
2013-09-11,3,1050.00,108170.00,105.00,102.00,102.00
2013-09-12,4,2450.00,260700.00,108.00,104.00,108.00
2013-09-15,2,5500.00,578000.00,106.00,105.00,105.00
2013-09-16,3,7500.00,766000.00,104.00,102.00,102.00
2013-09-17,2,5500.00,582000.00,106.00,104.00,106.00
2013-09-19,2,2000.00,214000.00,107.00,107.00,107.00
2013-12-22,1,1010.00,106050.00,105.00,105.00,105.00
2014-01-26,3,170.00,17680.00,104.00,104.00,104.00
2014-02-04,4,310.00,33460.00,108.00,106.00,108.00
2014-02-11,1,50.00,5500.00,110.00,110.00,110.00
2014-04-02,1,70.00,7840.00,112.00,112.00,112.00
2014-04-22,2,340.00,37400.00,110.00,110.00,110.00
2014-05-07,2,550.00,61600.00,112.00,112.00,112.00
2014-05-08,4,530.00,60760.00,116.00,114.00,116.00
2014-05-12,1,50.00,5900.00,118.00,118.00,118.00
2014-05-13,5,210.00,25200.00,120.00,120.00,120.00
2014-05-19,1,10.00,1220.00,122.00,122.00,122.00
2014-05-22,1,110.00,13640.00,124.00,124.00,124.00
2014-06-03,1,40.00,5040.00,126.00,126.00,126.00
2014-06-19,1,500.00,60500.00,121.00,121.00,121.00
2014-08-07,2,200.00,24200.00,121.00,121.00,121.00
2014-09-01,2,340.00,41820.00,123.00,123.00,123.00
2014-09-07,1,500.00,63500.00,127.00,127.00,127.00
2014-09-18,1,50.00,6450.00,129.00,129.00,129.00
2014-09-21,1,500.00,65500.00,131.00,131.00,131.00
2014-09-22,1,10.00,1330.00,133.00,133.00,133.00
2014-09-28,7,730.00,104110.00,143.00,135.00,143.00
2014-10-13,7,280.00,43040.00,157.00,145.00,157.00
2014-10-14,1,10.00,1600.00,160.00,160.00,160.00
2014-10-16,1,100.00,16300.00,163.00,163.00,163.00
2014-10-20,2,420.00,70230.00,169.00,166.00,169.00
2014-10-21,1,10.00,1720.00,172.00,172.00,172.00
2014-11-13,6,74630.00,12093380.00,169.00,157.00,157.00
2014-11-16,7,1430.00,219680.00,160.00,148.00,148.00
2014-11-17,1,120.00,18000.00,150.00,150.00,150.00
2014-11-18,1,500.00,73500.00,147.00,147.00,147.00
2014-11-20,1,100.00,14800.00,148.00,148.00,148.00
2014-11-23,1,120.00,18000.00,150.00,150.00,150.00
2014-11-25,4,1150.00,173400.00,159.00,150.00,159.00
2014-12-02,1,20.00,3240.00,162.00,162.00,162.00
2014-12-03,3,260.00,40890.00,159.00,156.00,156.00
2014-12-07,1,10.00,1590.00,159.00,159.00,159.00
2014-12-11,1,50.00,8100.00,162.00,162.00,162.00
2014-12-18,1,60.00,9900.00,165.00,165.00,165.00
2014-12-22,4,440.00,72600.00,165.00,165.00,165.00
2015-01-11,1,100.00,16200.00,162.00,162.00,162.00
2015-01-27,1,100.00,16500.00,165.00,165.00,165.00
2015-02-09,1,50.00,8400.00,168.00,168.00,168.00
2015-02-11,3,100.00,17310.00,174.00,171.00,174.00
2015-02-23,2,130.00,23340.00,180.00,177.00,180.00
2015-02-26,2,50.00,9180.00,186.00,183.00,186.00
2015-03-01,3,210.00,40500.00,195.00,189.00,195.00
2015-03-03,1,1100.00,217800.00,198.00,198.00,198.00
2015-03-09,5,50.00,10450.00,217.00,201.00,217.00
2015-03-10,2,70.00,15710.00,225.00,221.00,225.00
2015-03-11,6,330.00,79390.00,247.00,229.00,247.00
2015-03-12,3,120.00,30270.00,261.00,251.00,261.00
2015-03-15,2,30.00,8030.00,271.00,266.00,271.00
2015-03-16,10,1890.00,553660.00,298.00,276.00,298.00
2015-03-22,6,990.00,303640.00,311.00,296.00,311.00
2015-03-23,16,2790.00,890360.00,328.00,310.00,318.00
2015-03-24,12,2010.00,648470.00,330.00,315.00,330.00
2015-03-26,1,10.00,3240.00,324.00,324.00,324.00
2015-03-31,7,2300.00,756480.00,336.00,324.00,336.00
2015-04-02,2,160.00,52500.00,330.00,324.00,324.00
2015-04-06,1,100.00,31800.00,318.00,318.00,318.00
2015-04-07,5,1030.00,311520.00,312.00,300.00,300.00
2015-04-09,7,1140.00,342800.00,306.00,300.00,300.00
2015-04-12,1,100.00,30000.00,300.00,300.00,300.00
2015-04-15,1,500.00,147500.00,295.00,295.00,295.00
2015-04-19,2,200.00,58100.00,291.00,290.00,291.00
2015-04-21,1,120.00,35520.00,296.00,296.00,296.00
2015-04-22,1,100.00,29100.00,291.00,291.00,291.00
2015-06-03,5,250.00,70910.00,286.00,281.00,281.00
2015-06-07,3,570.00,162910.00,286.00,285.00,286.00
2015-06-09,6,1750.00,520340.00,301.00,291.00,298.00
2015-06-14,1,100.00,30300.00,303.00,303.00,303.00
2015-06-16,1,500.00,149000.00,298.00,298.00,298.00
2015-06-22,1,260.00,76180.00,293.00,293.00,293.00
2015-06-24,2,490.00,140580.00,290.00,286.00,286.00
2015-07-06,2,200.00,56500.00,283.00,282.00,282.00
2015-07-09,1,100.00,28700.00,287.00,287.00,287.00
2015-07-13,1,350.00,98700.00,282.00,282.00,282.00
2015-07-16,1,50.00,14350.00,287.00,287.00,287.00
2015-07-22,1,50.00,14600.00,292.00,292.00,292.00
2015-07-28,4,310.00,95370.00,314.00,297.00,314.00
2015-07-29,1,100.00,30800.00,308.00,308.00,308.00
2015-08-04,4,40.00,12200.00,305.00,305.00,305.00
2015-08-05,1,350.00,106750.00,305.00,305.00,305.00
2015-08-06,1,260.00,79560.00,306.00,306.00,306.00
2015-09-07,8,610.00,176510.00,300.00,285.00,286.00
2015-09-08,2,410.00,115530.00,283.00,281.00,281.00
2015-09-09,1,500.00,138500.00,277.00,277.00,277.00
2015-09-10,4,1200.00,328200.00,275.00,273.00,273.00
2015-09-13,3,480.00,132000.00,275.00,275.00,275.00
2015-09-14,1,250.00,70000.00,280.00,280.00,280.00
2015-09-15,2,580.00,165460.00,287.00,282.00,287.00
2015-09-16,1,250.00,73000.00,292.00,292.00,292.00
2015-09-17,2,140.00,41380.00,297.00,293.00,293.00
2015-09-22,1,70.00,20160.00,288.00,288.00,288.00
2015-10-01,1,340.00,96220.00,283.00,283.00,283.00
2015-10-07,1,200.00,57000.00,285.00,285.00,285.00
2015-10-08,3,220.00,61200.00,280.00,276.00,276.00
2015-10-14,6,600.00,163450.00,275.00,270.00,270.00
2015-10-15,1,300.00,80100.00,267.00,267.00,267.00
2015-12-03,1,500.00,131000.00,262.00,262.00,262.00
2015-12-06,1,210.00,53970.00,257.00,257.00,257.00
2015-12-07,1,70.00,17640.00,252.00,252.00,252.00
2015-12-13,3,640.00,160000.00,250.00,250.00,250.00
2015-12-23,2,550.00,140750.00,256.00,255.00,256.00
2015-12-29,1,500.00,130500.00,261.00,261.00,261.00
2016-01-26,1,10.00,2310.00,231.00,231.00,231.00
2016-02-14,1,50.00,11750.00,235.00,235.00,235.00
2016-02-15,1,10.00,2390.00,239.00,239.00,239.00
2016-03-01,2,20.00,4900.00,247.00,243.00,247.00
2016-03-14,2,20.00,5070.00,256.00,251.00,256.00
2016-03-15,1,10.00,2610.00,261.00,261.00,261.00
2016-04-05,6,60.00,16670.00,287.00,266.00,287.00
2016-04-06,7,160.00,49780.00,315.00,292.00,315.00
2016-04-10,6,180.00,60260.00,339.00,321.00,335.00
2016-04-11,3,250.00,79610.00,329.00,317.00,317.00
2016-04-14,2,340.00,103940.00,311.00,305.00,305.00
2016-04-17,3,910.00,274340.00,305.00,299.00,305.00
2016-04-18,1,100.00,30500.00,305.00,305.00,305.00
2016-04-19,2,500.00,155400.00,311.00,310.00,311.00
2016-04-20,2,300.00,91600.00,306.00,305.00,305.00
2016-04-21,2,300.00,90000.00,300.00,300.00,300.00
2016-05-03,2,530.00,155820.00,294.00,294.00,294.00
2016-05-05,2,20.00,6030.00,304.00,299.00,304.00
