Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
2010-06-08,3,210.00,41160.00,196.00,196.00,196.00
2010-08-11,2,20.00,3860.00,193.00,193.00,193.00
2012-02-07,1,40.00,7600.00,190.00,190.00,190.00
2012-03-27,1,50.00,9500.00,190.00,190.00,190.00
2012-08-23,1,1500.00,280500.00,187.00,187.00,187.00
2012-08-28,1,1000.00,184000.00,184.00,184.00,184.00
2012-08-30,4,6090.00,1098750.00,181.00,175.00,175.00
2012-09-03,1,20.00,3440.00,172.00,172.00,172.00
2012-09-06,4,3840.00,628440.00,169.00,160.00,160.00
2012-09-09,14,14540.00,2211920.00,158.00,150.00,158.00
2012-09-18,1,10.00,1550.00,155.00,155.00,155.00
2012-10-03,1,330.00,50160.00,152.00,152.00,152.00
2012-10-08,2,1000.00,149000.00,149.00,149.00,149.00
2012-10-09,1,40.00,6040.00,151.00,151.00,151.00
2012-10-10,1,250.00,37500.00,150.00,150.00,150.00
2012-10-11,1,200.00,30000.00,150.00,150.00,150.00
2012-10-14,3,110.00,17130.00,159.00,153.00,159.00
2012-11-01,12,160.00,27360.00,174.00,162.00,174.00
2012-11-06,2,40.00,7060.00,178.00,175.00,178.00
2012-11-26,1,500.00,87500.00,175.00,175.00,175.00
2013-01-01,49,7410.00,1391580.00,192.00,178.00,184.00
2013-01-02,20,2160.00,392960.00,190.00,168.00,168.00
2013-01-03,6,1250.00,207240.00,169.00,165.00,168.00
2013-01-07,1,100.00,15900.00,159.00,159.00,159.00
2013-01-09,3,400.00,64200.00,162.00,160.00,160.00
2013-01-10,7,730.00,121140.00,170.00,163.00,168.00
2013-01-13,8,900.00,153100.00,171.00,168.00,170.00
2013-01-15,4,600.00,100200.00,170.00,164.00,164.00
2013-01-20,3,500.00,82800.00,168.00,165.00,168.00
2013-01-21,3,300.00,50360.00,170.00,167.00,169.00
2013-01-22,3,470.00,79190.00,169.00,166.00,169.00
2013-01-23,5,420.00,70140.00,172.00,164.00,164.00
2013-01-24,2,7700.00,1232000.00,160.00,160.00,160.00
2013-01-31,1,200.00,31400.00,157.00,157.00,157.00
2013-02-05,2,230.00,36800.00,160.00,160.00,160.00
2013-02-07,1,100.00,16000.00,160.00,160.00,160.00
2013-02-20,2,30.00,4950.00,166.00,163.00,166.00
2013-02-24,1,100.00,16900.00,169.00,169.00,169.00
2013-03-07,4,240.00,40560.00,172.00,166.00,172.00
2013-03-13,6,1570.00,272340.00,178.00,172.00,178.00
2013-03-14,39,11270.00,2081600.00,193.00,181.00,187.00
2013-03-17,40,7410.00,1435860.00,200.00,190.00,194.00
2013-03-18,11,1820.00,338420.00,197.00,179.00,179.00
2013-03-19,13,7770.00,1440440.00,189.00,182.00,185.00
2013-03-21,16,3660.00,676200.00,187.00,183.00,184.00
2013-04-25,8,20550.00,3082660.00,153.00,149.00,150.00
2013-05-21,5,1210.00,176310.00,147.00,143.00,145.00
2013-05-28,1,1000.00,147000.00,147.00,147.00,147.00
2013-06-03,2,40.00,6000.00,151.00,149.00,151.00
2013-06-04,1,5000.00,770000.00,154.00,154.00,154.00
2013-06-05,1,500.00,78500.00,157.00,157.00,157.00
2013-06-12,7,1372.00,217316.00,163.00,154.00,163.00
2013-06-13,2,40.00,6700.00,169.00,166.00,169.00
2013-06-17,1,20.00,3440.00,172.00,172.00,172.00
2013-07-01,16,41460.00,6427040.00,169.00,155.00,158.00
2013-07-03,1,430.00,68800.00,160.00,160.00,160.00
2013-07-23,2,480.00,74400.00,157.00,154.00,154.00
2013-07-24,1,500.00,78500.00,157.00,157.00,157.00
2013-07-25,5,760.00,123860.00,164.00,160.00,164.00
2013-07-28,2,100.00,16880.00,170.00,167.00,170.00
2013-07-29,7,1830.00,334300.00,187.00,173.00,187.00
2013-07-30,8,1915.00,362080.00,193.00,187.00,188.00
2013-07-31,7,2270.00,420310.00,188.00,185.00,185.00
2013-08-01,7,2695.00,485340.00,182.00,179.00,180.00
2013-08-04,4,500.00,88700.00,178.00,177.00,178.00
2013-08-05,2,100.00,17350.00,175.00,172.00,172.00
2013-08-06,7,1420.00,240650.00,172.00,167.00,170.00
2013-08-07,2,567.00,98841.00,176.00,173.00,176.00
2013-08-08,4,515.00,89455.00,176.00,173.00,173.00
2013-08-11,1,40.00,6800.00,170.00,170.00,170.00
2013-08-12,1,75.00,12525.00,167.00,167.00,167.00
2013-08-13,7,650.00,114900.00,181.00,170.00,181.00
2013-08-14,4,300.00,55450.00,187.00,184.00,187.00
2013-08-15,5,1247.00,231779.00,190.00,184.00,184.00
2013-08-18,10,1975.00,391675.00,202.00,187.00,202.00
