Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
2015-11-26,1,10.00,3180.00,318.00,318.00,318.00
2015-12-07,10,100.00,34250.00,349.00,324.00,349.00
2015-12-08,14,140.00,53320.00,383.00,366.00,383.00
2015-12-09,9,90.00,37070.00,421.00,390.00,421.00
2015-12-10,52,525.00,242185.00,463.00,429.00,463.00
2015-12-13,5,50.00,24500.00,508.00,472.00,508.00
2015-12-14,7,85.00,46280.00,558.00,518.00,558.00
2015-12-15,4,40.00,23420.00,602.00,569.00,602.00
2015-12-16,20,235.00,154370.00,662.00,614.00,662.00
2015-12-17,54,785.00,569485.00,728.00,675.00,728.00
2015-12-20,492,6487.00,5185755.00,800.00,742.00,800.00
2015-12-21,1192,14075.00,10679313.00,816.00,720.00,770.00
2015-12-22,639,7071.00,5559570.00,831.00,751.00,815.00
2015-12-23,773,10381.00,8661907.00,869.00,799.00,867.00
2015-12-24,729,12521.00,11611687.00,953.00,851.00,953.00
2015-12-27,629,9368.00,9080286.00,1000.00,940.00,1000.00
2015-12-28,622,8182.00,7986926.00,1000.00,952.00,1000.00
2015-12-29,654,9367.00,9262423.00,1014.00,970.00,1000.00
2015-12-31,515,8498.00,8617383.00,1080.00,996.00,1040.00
2016-01-03,305,4637.00,4742675.00,1050.00,1000.00,1030.00
2016-01-04,200,3140.00,3169471.00,1035.00,980.00,1000.00
2016-01-05,239,4895.00,4779025.00,994.00,962.00,962.00
2016-01-06,237,4499.00,4199115.00,965.00,920.00,927.00
2016-01-07,194,3829.00,3544777.00,940.00,910.00,932.00
2016-01-10,330,4093.00,3698063.00,932.00,890.00,895.00
2016-01-11,423,6454.00,5728482.00,900.00,870.00,900.00
2016-01-12,473,7173.00,6352750.00,933.00,870.00,933.00
2016-01-13,343,5757.00,5298145.00,933.00,906.00,917.00
2016-01-14,487,9629.00,9103348.00,976.00,911.00,950.00
2016-01-21,5,50.00,50360.00,1045.00,969.00,1045.00
2016-01-24,5,50.00,55360.00,1149.00,1065.00,1149.00
2016-01-25,10,795.00,996545.00,1263.00,1171.00,1263.00
2016-01-26,15,1326.00,1724538.00,1365.00,1263.00,1310.00
2016-01-27,17,2165.00,2627240.00,1284.00,1200.00,1200.00
2016-01-28,24,2015.00,2251240.00,1225.00,1080.00,1100.00
2016-01-31,26,2725.00,3234500.00,1210.00,1122.00,1190.00
2016-02-01,27,3505.00,4245965.00,1260.00,1190.00,1224.00
2016-02-02,17,2207.00,2700745.00,1248.00,1186.00,1186.00
2016-02-03,40,4417.00,5296841.00,1244.00,1177.00,1200.00
2016-02-04,37,6433.00,7723640.00,1224.00,1165.00,1165.00
2016-02-07,10,1133.00,1305482.00,1164.00,1142.00,1153.00
2016-02-08,17,1510.00,1653810.00,1130.00,1080.00,1100.00
2016-02-11,7,225.00,240775.00,1078.00,1060.00,1065.00
2016-02-14,3,315.00,333840.00,1086.00,1050.00,1050.00
2016-02-15,11,1860.00,1884410.00,1030.00,1005.00,1009.00
2016-02-16,21,3265.00,3374915.00,1050.00,1020.00,1050.00
2016-02-17,8,445.00,470365.00,1071.00,1050.00,1050.00
2016-02-18,16,1895.00,1961460.00,1069.00,1015.00,1035.00
2016-02-22,7,525.00,543075.00,1035.00,1025.00,1035.00
2016-02-23,8,165.00,167075.00,1025.00,1005.00,1015.00
2016-02-24,5,372.00,371660.00,1001.00,995.00,999.00
2016-02-25,7,165.00,167235.00,1038.00,999.00,1038.00
2016-02-28,3,75.00,76200.00,1020.00,1001.00,1001.00
2016-02-29,46,2561.00,2774221.00,1101.00,1021.00,1101.00
2016-03-01,21,875.00,977120.00,1142.00,1100.00,1130.00
2016-03-02,33,3048.00,3478522.00,1175.00,1126.00,1160.00
2016-03-03,42,3528.00,4184288.00,1206.00,1150.00,1165.00
2016-03-06,39,2590.00,3118870.00,1225.00,1150.00,1225.00
2016-03-10,69,4977.00,6405932.00,1347.00,1240.00,1347.00
2016-03-13,7,980.00,1312680.00,1373.00,1299.00,1299.00
2016-03-14,25,2640.00,3227780.00,1274.00,1201.00,1273.00
2016-03-15,28,1533.00,1887250.00,1248.00,1205.00,1229.00
2016-03-16,19,538.00,663562.00,1255.00,1206.00,1255.00
2016-03-17,14,706.00,880375.00,1255.00,1225.00,1225.00
2016-03-20,14,920.00,1127745.00,1235.00,1212.00,1220.00
2016-03-21,55,5150.00,6416470.00,1260.00,1216.00,1239.00
2016-03-23,25,1550.00,1876770.00,1250.00,1190.00,1200.00
2016-03-24,27,3910.00,4622430.00,1209.00,1178.00,1200.00
2016-03-27,33,1712.00,2016545.00,1190.00,1170.00,1172.00
2016-03-28,39,1851.00,2173343.00,1248.00,1158.00,1200.00
2016-03-29,32,2030.00,2447220.00,1240.00,1180.00,1190.00
2016-03-30,9,290.00,339950.00,1180.00,1170.00,1170.00
2016-03-31,18,905.00,1053350.00,1170.00,1150.00,1169.00
2016-04-03,27,645.00,752890.00,1234.00,1141.00,1150.00
