Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
2013-10-08,2,430.00,68800.00,160.00,160.00,160.00
2013-10-31,4,189.00,29181.00,157.00,148.00,148.00
2013-11-28,2,645.00,95030.00,148.00,146.00,146.00
2013-12-01,7,1519.00,222907.00,148.00,146.00,146.00
2013-12-03,3,459.00,66482.00,146.00,144.00,146.00
2013-12-05,5,1097.00,163278.00,150.00,147.00,147.00
2013-12-08,1,428.00,62060.00,145.00,145.00,145.00
2013-12-09,4,752.00,111188.00,149.00,147.00,149.00
2013-12-11,2,94.00,14006.00,149.00,149.00,149.00
2014-01-14,1,172.00,25284.00,147.00,147.00,147.00
2014-01-20,2,430.00,62350.00,145.00,145.00,145.00
2014-01-21,1,69.00,9867.00,143.00,143.00,143.00
2014-01-23,3,236.00,33040.00,141.00,139.00,140.00
2014-01-22,4,1424.00,202561.00,143.00,142.00,143.00
2014-01-26,1,21.00,2982.00,142.00,142.00,142.00
2014-01-27,3,150.00,21772.00,146.00,144.00,146.00
2014-01-28,1,21.00,3108.00,148.00,148.00,148.00
2014-02-05,2,279.00,42042.00,153.00,150.00,153.00
2014-02-06,1,86.00,13416.00,156.00,156.00,156.00
2014-03-06,1,432.00,68688.00,159.00,159.00,159.00
2014-03-09,2,172.00,27864.00,162.00,162.00,162.00
2014-03-17,9,3975.00,666341.00,178.00,165.00,178.00
2014-03-18,26,4501.00,819509.00,185.00,178.00,185.00
2014-03-20,7,2852.00,537709.00,194.00,188.00,188.00
2014-03-23,13,3824.00,740076.00,205.00,191.00,205.00
2014-03-24,9,1014.00,225699.00,225.00,209.00,225.00
2014-03-25,14,2468.00,600312.00,247.00,229.00,247.00
2014-03-26,6,983.00,243776.00,250.00,245.00,250.00
2014-03-27,7,658.00,161474.00,255.00,241.00,241.00
2014-03-31,4,6020.00,1413886.00,237.00,231.00,231.00
2014-04-01,29,2191.00,492837.00,231.00,219.00,219.00
2014-04-02,2,64.00,13697.00,215.00,212.00,212.00
2014-04-03,1,856.00,184896.00,216.00,216.00,216.00
2014-04-23,2,279.00,59404.00,216.00,212.00,216.00
