Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
2010-04-26,14,1102.00,420797.00,409.00,376.00,376.00
2010-04-27,2,200.00,73800.00,369.00,369.00,369.00
2010-04-28,11,1323.00,478092.00,370.00,348.00,350.00
2010-04-29,20,2026.00,753860.00,385.00,357.00,367.00
2010-04-15,1,100.00,41700.00,417.00,417.00,417.00
2010-05-09,3,51.00,18360.00,360.00,360.00,360.00
2010-05-10,10,828.00,298478.00,368.00,353.00,365.00
2010-05-11,7,251.00,97440.00,397.00,370.00,390.00
2010-05-12,20,3104.00,1269865.00,429.00,383.00,429.00
2010-05-13,36,4978.00,2169207.00,469.00,410.00,423.00
2010-05-16,15,1548.00,606967.00,415.00,387.00,387.00
2010-05-17,4,168.00,67102.00,406.00,394.00,406.00
2010-05-18,22,2615.00,1052670.00,420.00,394.00,412.00
2010-05-19,3,224.00,92720.00,418.00,410.00,418.00
2010-05-20,14,1033.00,444665.00,435.00,418.00,425.00
2010-05-23,15,1478.00,618248.00,433.00,408.00,408.00
2010-05-24,6,785.00,328984.00,422.00,416.00,420.00
2010-05-25,18,2340.00,1052388.00,460.00,428.00,455.00
2010-05-26,15,1599.00,730717.00,473.00,424.00,424.00
2010-05-30,5,179.00,79410.00,465.00,432.00,465.00
2010-05-31,39,3849.00,1755172.00,492.00,426.00,430.00
2010-06-01,10,1798.00,780682.00,445.00,420.00,445.00
2010-06-02,5,349.00,149546.00,441.00,425.00,441.00
2010-06-03,18,1746.00,790199.00,466.00,437.00,453.00
2010-06-07,7,806.00,344576.00,444.00,421.00,421.00
2010-06-08,9,936.00,418709.00,450.00,429.00,450.00
2010-06-09,13,1469.00,670335.00,463.00,450.00,460.00
2010-06-10,14,972.00,443224.00,460.00,453.00,457.00
2010-06-13,3,160.00,72567.00,457.00,450.00,450.00
2010-06-14,11,1170.00,516530.00,450.00,436.00,440.00
2010-06-15,11,992.00,437903.00,445.00,440.00,445.00
2010-06-16,4,328.00,146392.00,453.00,444.00,444.00
2010-06-17,8,752.00,334748.00,447.00,441.00,447.00
2010-06-20,17,2064.00,930501.00,455.00,450.00,450.00
