Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
2010-04-20,3,40.00,30015.00,751.00,750.00,751.00
2010-04-21,1,60.00,44160.00,736.00,736.00,736.00
2010-04-22,3,40.00,28880.00,722.00,722.00,722.00
2010-04-26,5,105.00,71005.00,708.00,655.00,655.00
2010-04-28,3,45.00,29250.00,650.00,650.00,650.00
2010-04-29,1,40.00,25680.00,642.00,642.00,642.00
2010-05-09,1,20.00,12640.00,632.00,632.00,632.00
2010-05-10,2,80.00,51200.00,640.00,640.00,640.00
2010-05-16,5,75.00,47250.00,630.00,630.00,630.00
2010-05-26,1,1090.00,699780.00,642.00,642.00,642.00
2010-06-09,1,25.00,16050.00,642.00,642.00,642.00
2010-06-10,1,75.00,48150.00,642.00,642.00,642.00
2010-06-13,1,15.00,9810.00,654.00,654.00,654.00
2010-06-15,2,27.00,17559.00,657.00,645.00,657.00
2010-06-30,1,15.00,8040.00,536.00,536.00,536.00
2010-07-11,1,25.00,13250.00,530.00,530.00,530.00
2010-07-12,1,25.00,13250.00,530.00,530.00,530.00
2010-07-13,2,100.00,53000.00,530.00,530.00,530.00
2010-08-05,1,25.00,13250.00,530.00,530.00,530.00
2010-08-12,1,25.00,13500.00,540.00,540.00,540.00
2010-08-16,2,55.00,30580.00,561.00,550.00,561.00
2010-09-28,2,40.00,22675.00,571.00,560.00,571.00
2010-09-30,2,150.00,85675.00,572.00,571.00,572.00
2010-10-06,1,25.00,14300.00,572.00,572.00,572.00
2010-11-30,2,50.00,29175.00,584.00,583.00,584.00
2010-12-07,3,260.00,149500.00,575.00,575.00,575.00
2010-12-08,1,30.00,17250.00,575.00,575.00,575.00
2010-12-27,1,50.00,28750.00,575.00,575.00,575.00
2011-01-03,1,25.00,14100.00,564.00,564.00,564.00
2011-02-08,2,50.00,28200.00,564.00,564.00,564.00
2011-02-10,1,20.00,11280.00,564.00,564.00,564.00
2011-02-21,1,30.00,16590.00,553.00,553.00,553.00
2011-02-27,1,20.00,11280.00,564.00,564.00,564.00
2011-03-07,1,25.00,14375.00,575.00,575.00,575.00
2011-03-09,2,80.00,46080.00,576.00,576.00,576.00
2011-03-13,1,50.00,28800.00,576.00,576.00,576.00
2011-04-06,1,56.00,32872.00,587.00,587.00,587.00
2011-04-17,1,25.00,14950.00,598.00,598.00,598.00
2011-04-20,1,10.00,5870.00,587.00,587.00,587.00
2011-04-27,1,75.00,44025.00,587.00,587.00,587.00
2011-04-28,2,238.00,140254.00,598.00,588.00,588.00
2011-05-02,3,117.00,70788.00,620.00,599.00,620.00
2011-05-04,2,181.00,114392.00,632.00,632.00,632.00
2011-05-10,1,31.00,19592.00,632.00,632.00,632.00
2011-05-11,1,31.00,19654.00,634.00,634.00,634.00
2011-05-12,1,25.00,16150.00,646.00,646.00,646.00
2011-05-16,2,50.00,33225.00,671.00,658.00,671.00
2011-05-18,6,381.00,263525.00,704.00,687.00,702.00
2011-05-19,4,243.00,169290.00,700.00,690.00,700.00
2011-05-22,9,511.00,351006.00,697.00,685.00,697.00
2011-05-23,6,145.00,99230.00,685.00,684.00,685.00
2011-05-25,1,10.00,7190.00,719.00,719.00,719.00
2011-05-26,6,291.00,197177.00,705.00,675.00,675.00
2011-06-01,2,50.00,34265.00,686.00,685.00,686.00
2011-06-02,1,25.00,17200.00,688.00,688.00,688.00
2011-06-05,5,96.00,65363.00,689.00,660.00,660.00
2011-06-14,23,1065.00,638018.00,647.00,594.00,594.00
2011-06-15,3,113.00,65137.00,583.00,564.00,564.00
2011-06-16,17,728.00,380169.00,553.00,508.00,528.00
2011-07-07,1,31.00,12555.00,405.00,405.00,405.00
2011-07-20,1,31.00,12803.00,413.00,413.00,413.00
2011-07-27,1,10.00,4210.00,421.00,421.00,421.00
2011-08-03,1,10.00,4290.00,429.00,429.00,429.00
2011-08-07,1,10.00,4370.00,437.00,437.00,437.00
2011-08-10,2,72.00,31184.00,440.00,432.00,432.00
2011-08-11,1,11.00,4840.00,440.00,440.00,440.00
2011-09-13,1,31.00,13888.00,448.00,448.00,448.00
2011-09-15,1,45.00,20070.00,446.00,446.00,446.00
2011-10-16,1,20.00,9000.00,450.00,450.00,450.00
2011-10-17,2,112.00,50512.00,451.00,451.00,451.00
2011-10-23,2,124.00,55180.00,445.00,445.00,445.00
2011-10-31,1,10.00,4530.00,453.00,453.00,453.00
2011-11-15,2,124.00,56172.00,455.00,451.00,455.00
2011-11-16,3,248.00,111600.00,450.00,450.00,450.00
2011-12-13,6,215.00,101748.00,480.00,459.00,480.00
2011-12-14,1,31.00,15159.00,489.00,489.00,489.00
2011-12-27,2,62.00,30876.00,498.00,498.00,498.00
2012-01-01,1,50.00,24450.00,489.00,489.00,489.00
2012-01-08,5,107.00,54174.00,517.00,498.00,507.00
2012-01-09,1,12.00,6204.00,517.00,517.00,517.00
2012-01-10,2,40.00,21080.00,532.00,522.00,532.00
2012-01-23,6,127.00,69653.00,562.00,541.00,552.00
2012-01-26,1,15.00,8445.00,563.00,563.00,563.00
2012-01-29,1,62.00,34906.00,563.00,563.00,563.00
2012-01-31,2,25.00,14240.00,574.00,563.00,574.00
2012-02-01,1,50.00,28700.00,574.00,574.00,574.00
2012-02-12,2,52.00,29276.00,563.00,563.00,563.00
2012-02-15,3,104.00,61489.00,596.00,574.00,596.00
2012-02-21,2,43.00,26131.00,610.00,607.00,610.00
2012-02-23,1,20.00,12400.00,620.00,620.00,620.00
2012-02-26,2,46.00,29444.00,644.00,632.00,644.00
2012-02-28,5,70.00,46275.00,669.00,656.00,669.00
2012-03-04,1,10.00,6700.00,670.00,670.00,670.00
2012-03-06,1,62.00,41850.00,675.00,675.00,675.00
2012-03-11,5,126.00,85050.00,675.00,675.00,675.00
2012-03-15,1,15.00,10230.00,682.00,682.00,682.00
2012-03-20,4,2063.00,1382400.00,682.00,670.00,677.00
2012-03-21,2,110.00,73750.00,675.00,670.00,675.00
2012-03-25,2,71.00,47970.00,680.00,670.00,670.00
2012-03-29,7,449.00,287675.00,657.00,632.00,640.00
2012-04-01,2,40.00,25120.00,628.00,628.00,628.00
2012-04-02,1,52.00,32032.00,616.00,616.00,616.00
2012-04-05,1,156.00,94224.00,604.00,604.00,604.00
2012-04-09,4,40.00,23720.00,593.00,593.00,593.00
2012-04-12,1,45.00,27000.00,600.00,600.00,600.00
2012-05-02,2,198.00,116966.00,591.00,590.00,590.00
2012-05-08,3,144.00,85144.00,592.00,591.00,592.00
2012-05-09,1,40.00,24120.00,603.00,603.00,603.00
2012-05-10,1,38.00,23370.00,615.00,615.00,615.00
2012-05-21,5,360.00,221880.00,627.00,615.00,627.00
2012-05-22,2,160.00,100320.00,627.00,627.00,627.00
2012-05-24,1,40.00,25560.00,639.00,639.00,639.00
2012-05-30,1,40.00,25200.00,630.00,630.00,630.00
2012-06-04,3,220.00,136849.00,625.00,620.00,623.00
2012-06-05,7,412.00,257621.00,635.00,620.00,630.00
2012-06-06,1,72.00,44496.00,618.00,618.00,618.00
2012-06-11,1,48.00,29760.00,620.00,620.00,620.00
2012-06-12,2,29.00,18120.00,630.00,620.00,630.00
2012-06-13,2,133.00,84190.00,640.00,630.00,640.00
2012-06-17,4,71.00,47189.00,678.00,652.00,678.00
2012-06-18,1,16.00,11056.00,691.00,691.00,691.00
2012-06-19,1,30.00,20730.00,691.00,691.00,691.00
2012-06-20,16,538.00,394546.00,756.00,704.00,756.00
2012-07-04,1,100.00,56000.00,560.00,560.00,560.00
2012-07-05,6,251.00,141345.00,576.00,555.00,576.00
2012-07-08,1,10.00,5870.00,587.00,587.00,587.00
2012-07-09,3,122.00,68030.00,576.00,555.00,555.00
2012-07-11,1,25.00,14150.00,566.00,566.00,566.00
2012-07-12,2,28.00,15958.00,577.00,566.00,566.00
2012-07-18,1,34.00,19380.00,570.00,570.00,570.00
2012-07-25,1,10.00,5810.00,581.00,581.00,581.00
2012-07-30,1,31.00,18352.00,592.00,592.00,592.00
2012-08-23,1,34.00,20502.00,603.00,603.00,603.00
2012-08-27,1,10.00,6150.00,615.00,615.00,615.00
2012-09-09,1,40.00,25080.00,627.00,627.00,627.00
2012-09-10,6,160.00,105990.00,677.00,639.00,677.00
2012-09-11,3,160.00,110920.00,703.00,690.00,703.00
2012-09-12,3,35.00,25515.00,745.00,717.00,745.00
2012-09-13,1,40.00,30360.00,759.00,759.00,759.00
2012-09-19,3,186.00,143034.00,774.00,759.00,774.00
2012-09-20,1,40.00,31560.00,789.00,789.00,789.00
2012-09-23,6,225.00,187845.00,851.00,804.00,851.00
2012-09-24,7,184.00,162376.00,897.00,855.00,880.00
2012-09-25,7,340.00,306534.00,913.00,897.00,900.00
2012-09-26,2,255.00,225030.00,885.00,882.00,885.00
2012-09-30,2,80.00,70200.00,885.00,870.00,870.00
2012-10-02,1,40.00,34120.00,853.00,853.00,853.00
2012-10-03,5,184.00,151520.00,836.00,820.00,820.00
2012-10-04,1,225.00,180900.00,804.00,804.00,804.00
