Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
2014-10-14,1,41.00,12587.00,307.00,307.00,307.00
2014-10-27,32,320.00,107240.00,337.00,313.00,337.00
2014-11-02,2,20.00,7060.00,353.00,353.00,353.00
2014-11-03,2,30.00,10940.00,367.00,360.00,367.00
2014-11-11,4,40.00,15380.00,395.00,374.00,395.00
2014-11-17,1,10.00,4050.00,405.00,405.00,405.00
2014-11-18,7,163.00,71735.00,445.00,413.00,445.00
2014-11-19,5,51.00,24039.00,489.00,453.00,489.00
2014-11-20,4,120.00,61450.00,527.00,498.00,527.00
2014-11-23,5,51.00,28417.00,579.00,537.00,579.00
2014-11-24,9,152.00,94437.00,636.00,590.00,636.00
2014-11-25,142,3404.00,2377820.00,699.00,648.00,699.00
2014-11-30,349,8526.00,5669045.00,730.00,638.00,659.00
2014-12-01,247,3619.00,2253085.00,654.00,618.00,623.00
2014-12-02,101,1721.00,1030375.00,620.00,593.00,596.00
2014-12-03,58,1176.00,700063.00,600.00,585.00,585.00
2014-12-04,71,938.00,557270.00,607.00,589.00,590.00
2014-12-07,55,639.00,380230.00,600.00,585.00,600.00
2014-12-08,57,672.00,397448.00,610.00,580.00,581.00
2014-12-09,55,718.00,410417.00,585.00,566.00,580.00
2014-12-10,85,1625.00,951268.00,595.00,578.00,580.00
2014-12-11,64,824.00,479980.00,590.00,578.00,590.00
2014-12-14,50,1044.00,636605.00,624.00,598.00,615.00
2014-12-15,52,913.00,558171.00,620.00,600.00,620.00
2014-12-16,35,567.00,340682.00,620.00,582.00,598.00
2014-12-17,57,1116.00,675531.00,620.00,595.00,600.00
2014-12-18,11,154.00,91520.00,600.00,581.00,600.00
2014-12-21,53,605.00,359180.00,608.00,589.00,608.00
2014-12-22,47,478.00,285394.00,611.00,588.00,590.00
2014-12-23,129,1667.00,961563.00,589.00,570.00,575.00
2014-12-24,100,1124.00,647990.00,580.00,570.00,580.00
2014-12-28,95,1836.00,1084095.00,601.00,572.00,600.00
2014-12-29,26,414.00,244900.00,600.00,590.00,591.00
2014-12-31,194,3374.00,2059966.00,639.00,600.00,639.00
2015-01-01,86,2297.00,1511048.00,685.00,628.00,669.00
2015-01-04,77,2597.00,1762423.00,700.00,656.00,698.00
2015-01-05,131,3742.00,2657427.00,728.00,680.00,717.00
2015-01-06,122,3056.00,2189534.00,726.00,706.00,720.00
2015-01-07,98,4161.00,3122135.00,769.00,692.00,769.00
2015-01-08,119,3941.00,3252901.00,845.00,760.00,845.00
2015-01-11,84,3515.00,2988825.00,920.00,776.00,851.00
2015-01-12,89,4090.00,3323460.00,850.00,790.00,818.00
2015-01-13,44,1141.00,925589.00,840.00,801.00,840.00
2015-01-14,52,1433.00,1198089.00,855.00,820.00,823.00
2015-01-18,30,1064.00,850324.00,810.00,790.00,806.00
2015-01-19,34,996.00,809804.00,838.00,795.00,795.00
2015-01-20,37,466.00,371820.00,816.00,776.00,791.00
2015-01-22,34,987.00,771764.00,790.00,775.00,775.00
2015-01-25,24,501.00,394470.00,805.00,760.00,800.00
2015-01-26,45,1924.00,1542341.00,816.00,795.00,801.00
2015-01-27,26,656.00,524863.00,803.00,791.00,800.00
2015-01-28,41,719.00,576347.00,805.00,800.00,801.00
2015-01-29,22,375.00,300267.00,805.00,799.00,799.00
2015-02-01,10,246.00,194256.00,790.00,787.00,790.00
2015-02-02,52,1883.00,1503859.00,800.00,790.00,800.00
2015-02-03,45,989.00,805035.00,823.00,802.00,817.00
2015-02-04,86,1802.00,1492513.00,865.00,812.00,860.00
2015-02-05,37,555.00,467871.00,860.00,829.00,851.00
2015-02-08,19,562.00,464141.00,835.00,819.00,825.00
2015-02-09,41,454.00,373252.00,830.00,816.00,830.00
2015-02-10,16,1278.00,1057840.00,835.00,822.00,835.00
2015-02-11,49,1091.00,905253.00,844.00,825.00,830.00
2015-02-12,22,689.00,574730.00,838.00,826.00,838.00
2015-02-15,64,2738.00,2374377.00,897.00,840.00,897.00
2015-02-16,45,1621.00,1512573.00,969.00,900.00,945.00
2015-02-18,82,5379.00,5017120.00,950.00,912.00,945.00
2015-02-22,14,352.00,319432.00,963.00,880.00,897.00
2015-02-23,78,2947.00,2630250.00,950.00,864.00,950.00
2015-02-24,96,3661.00,3419453.00,1041.00,882.00,1041.00
2015-02-25,69,7160.00,7022044.00,1021.00,950.00,985.00
2015-02-26,32,727.00,722478.00,1004.00,975.00,995.00
2015-03-01,9,175.00,167234.00,988.00,945.00,988.00
2015-03-02,24,4138.00,4041705.00,995.00,940.00,970.00
2015-03-03,22,2318.00,2238568.00,988.00,960.00,960.00
2015-03-04,23,840.00,804449.00,973.00,951.00,953.00
2015-03-09,23,447.00,434728.00,981.00,966.00,966.00
2015-03-10,10,171.00,161952.00,966.00,922.00,940.00
2015-03-11,16,485.00,452224.00,945.00,924.00,942.00
2015-03-12,26,464.00,430283.00,933.00,915.00,925.00
2015-03-15,21,942.00,870046.00,935.00,908.00,925.00
2015-03-16,12,350.00,313500.00,930.00,880.00,880.00
2015-03-17,38,1003.00,905935.00,911.00,895.00,909.00
2015-03-18,20,411.00,370162.00,910.00,886.00,910.00
2015-03-19,5,112.00,100890.00,909.00,900.00,909.00
2015-03-22,7,160.00,143070.00,910.00,890.00,895.00
2015-03-23,23,594.00,527120.00,900.00,880.00,885.00
2015-03-24,16,949.00,829315.00,885.00,846.00,875.00
2015-03-25,19,1162.00,993576.00,866.00,845.00,860.00
2015-03-26,48,2077.00,1761588.00,860.00,840.00,850.00
2015-03-29,15,332.00,285320.00,860.00,855.00,860.00
2015-03-30,19,530.00,459139.00,870.00,858.00,870.00
2015-03-31,26,502.00,432720.00,880.00,827.00,878.00
2015-04-01,9,377.00,325964.00,877.00,855.00,860.00
2015-04-02,10,104.00,86850.00,848.00,827.00,848.00
2015-04-05,3,123.00,102418.00,833.00,832.00,832.00
2015-04-06,4,134.00,111788.00,845.00,825.00,845.00
2015-04-08,27,950.00,811972.00,870.00,830.00,850.00
2015-04-07,1,41.00,34071.00,831.00,831.00,831.00
2015-04-09,16,385.00,331300.00,867.00,843.00,860.00
2015-04-12,20,435.00,374668.00,876.00,846.00,865.00
2015-04-13,13,438.00,374775.00,872.00,850.00,872.00
2015-04-15,9,732.00,616780.00,855.00,840.00,841.00
2015-04-16,11,406.00,343082.00,850.00,840.00,850.00
2015-04-19,5,67.00,55781.00,833.00,831.00,833.00
2015-04-21,10,413.00,348285.00,850.00,835.00,845.00
2015-04-22,8,372.00,316313.00,855.00,835.00,852.00
2015-04-23,16,568.00,480908.00,852.00,840.00,843.00
2015-06-02,11,232.00,180429.00,827.00,760.00,760.00
2015-06-03,27,1434.00,1103158.00,806.00,750.00,806.00
2015-06-04,19,283.00,233085.00,827.00,812.00,812.00
2015-06-07,4,53.00,43963.00,835.00,815.00,835.00
2015-06-08,17,547.00,455612.00,851.00,825.00,826.00
2015-06-09,4,40.00,33340.00,835.00,829.00,829.00
2015-06-10,21,1523.00,1214027.00,821.00,789.00,804.00
2015-06-11,5,80.00,63600.00,804.00,789.00,795.00
2015-06-14,18,334.00,263737.00,795.00,781.00,790.00
2015-06-15,22,1976.00,1529281.00,794.00,766.00,792.00
2015-06-16,7,119.00,92787.00,792.00,777.00,777.00
2015-06-17,10,213.00,167516.00,792.00,763.00,792.00
2015-06-18,1,10.00,8070.00,807.00,807.00,807.00
2015-06-22,11,488.00,377162.00,791.00,766.00,780.00
2015-06-23,2,22.00,17160.00,780.00,780.00,780.00
2015-06-24,10,110.00,85180.00,780.00,772.00,774.00
2015-06-25,12,222.00,173405.00,797.00,759.00,797.00
2015-06-28,5,50.00,39840.00,798.00,795.00,798.00
2015-06-29,9,121.00,96465.00,805.00,790.00,805.00
2015-06-30,13,130.00,102780.00,800.00,789.00,790.00
2015-07-01,2,20.00,15630.00,782.00,781.00,782.00
2015-07-02,25,487.00,378140.00,782.00,765.00,766.00
2015-07-05,19,190.00,142980.00,755.00,741.00,753.00
2015-07-06,11,402.00,298960.00,754.00,730.00,750.00
