Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
2010-08-26,3,30.00,9570.00,325.00,313.00,313.00
2010-08-31,1,20.00,5000.00,250.00,250.00,250.00
2010-09-02,1,10.00,3260.00,326.00,326.00,326.00
2010-09-08,5,50.00,15400.00,320.00,296.00,296.00
2010-09-09,7,100.00,29600.00,296.00,296.00,296.00
2010-09-12,2,20.00,5820.00,291.00,291.00,291.00
2010-09-13,17,170.00,47820.00,286.00,281.00,281.00
2010-09-15,5,120.00,32220.00,276.00,261.00,261.00
2010-09-16,6,140.00,34370.00,256.00,235.00,235.00
2010-09-19,214,3200.00,693510.00,235.00,212.00,212.00
2010-09-20,220,4780.00,917650.00,208.00,191.00,191.00
2010-09-21,201,4720.00,839460.00,191.00,172.00,175.00
2010-09-23,161,2630.00,472380.00,185.00,175.00,184.00
2010-09-26,263,4650.00,861770.00,192.00,177.00,190.00
2010-09-27,131,3450.00,638830.00,193.00,178.00,185.00
2010-09-28,41,1100.00,202100.00,186.00,182.00,186.00
2010-09-29,127,2640.00,489260.00,190.00,180.00,187.00
2010-09-30,261,5260.00,986180.00,190.00,184.00,187.00
2010-10-03,76,1420.00,270540.00,195.00,187.00,192.00
2010-10-05,99,2940.00,564420.00,193.00,189.00,193.00
2010-10-06,106,2460.00,483890.00,209.00,193.00,206.00
2010-10-07,160,3630.00,789950.00,226.00,203.00,226.00
2010-10-10,103,1780.00,404750.00,230.00,222.00,230.00
2010-10-11,48,1180.00,276290.00,239.00,230.00,235.00
2010-10-12,49,950.00,219790.00,236.00,228.00,236.00
2010-10-13,15,730.00,168340.00,233.00,228.00,228.00
2010-10-20,40,870.00,194210.00,228.00,216.00,228.00
2010-10-21,86,1340.00,307210.00,234.00,225.00,234.00
2010-10-24,57,1100.00,254000.00,234.00,230.00,232.00
2010-10-25,128,2120.00,487030.00,231.00,226.00,230.00
2010-10-26,56,1390.00,317770.00,232.00,225.00,225.00
2010-10-27,91,1580.00,358400.00,229.00,223.00,224.00
2010-10-28,55,1040.00,232150.00,225.00,220.00,224.00
2010-10-31,36,790.00,175220.00,226.00,216.00,224.00
2010-11-02,29,500.00,111680.00,225.00,220.00,223.00
2010-11-03,49,1210.00,270470.00,225.00,221.00,223.00
2010-11-04,26,1280.00,285470.00,225.00,220.00,225.00
2010-11-09,10,180.00,40080.00,225.00,222.00,222.00
2010-11-10,51,960.00,212720.00,225.00,218.00,225.00
