Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
2010-04-19,5,2987.00,776620.00,260.00,260.00,260.00
2010-04-21,10,1920.00,486200.00,265.00,245.00,245.00
2010-04-22,3,466.00,114885.00,249.00,245.00,249.00
2010-04-25,2,331.00,80622.00,246.00,242.00,242.00
2010-04-26,3,300.00,75100.00,255.00,246.00,255.00
2010-04-27,10,1719.00,421297.00,250.00,242.00,242.00
2010-04-28,5,1520.00,365140.00,248.00,240.00,248.00
2010-04-29,12,700.00,180854.00,265.00,250.00,265.00
2010-05-09,1,495.00,128700.00,260.00,260.00,260.00
2010-05-10,4,1833.00,469908.00,260.00,255.00,260.00
2010-05-11,20,2811.00,752390.00,280.00,260.00,280.00
2010-05-12,13,1213.00,348239.00,298.00,280.00,287.00
2010-05-13,14,1993.00,579121.00,297.00,282.00,282.00
2010-05-17,3,344.00,93928.00,277.00,272.00,272.00
2010-05-18,2,144.00,38088.00,267.00,262.00,262.00
2010-05-19,2,99.00,26853.00,272.00,267.00,272.00
2010-05-20,8,1157.00,325473.00,287.00,272.00,285.00
2010-05-23,1,20.00,5600.00,280.00,280.00,280.00
2010-05-24,5,371.00,105893.00,287.00,285.00,285.00
2010-05-25,7,665.00,201070.00,310.00,290.00,305.00
2010-05-26,11,1328.00,405582.00,310.00,300.00,306.00
2010-05-30,3,204.00,64488.00,324.00,312.00,324.00
2010-05-31,11,1265.00,396498.00,330.00,305.00,306.00
2010-06-01,18,2743.00,767036.00,300.00,276.00,285.00
2010-06-02,2,306.00,87050.00,285.00,281.00,285.00
2010-06-03,2,700.00,203500.00,295.00,290.00,295.00
2010-06-06,5,711.00,206890.00,300.00,290.00,290.00
2010-06-07,2,300.00,86000.00,290.00,285.00,290.00
2010-06-08,2,229.00,67985.00,300.00,295.00,300.00
2010-06-09,9,774.00,231088.00,306.00,297.00,298.00
2010-06-10,6,506.00,150490.00,300.00,293.00,295.00
2010-06-13,12,2108.00,591106.00,290.00,272.00,277.00
2010-06-14,2,2232.00,606872.00,272.00,271.00,271.00
2010-06-16,4,645.00,178920.00,281.00,276.00,280.00
2010-06-17,3,300.00,85800.00,287.00,285.00,286.00
2010-06-20,1,100.00,28700.00,287.00,287.00,287.00
2010-06-21,3,373.00,108713.00,294.00,290.00,294.00
2010-06-22,6,484.00,142209.00,295.00,290.00,295.00
2010-06-23,2,300.00,87000.00,290.00,290.00,290.00
2010-06-24,7,956.00,270048.00,290.00,275.00,275.00
2010-06-28,3,368.00,99696.00,272.00,270.00,272.00
2010-06-29,6,450.00,122482.00,276.00,270.00,276.00
2010-06-30,1,26.00,7202.00,277.00,277.00,277.00
